id	description	link	condition	title	availability	brand	shipping	sale_price	custom_label_0	image_link
10239	[구강용품]순도85% 글루타치온 | 백설공주도 사과대신 먹을COOLUTA	https://www.wadiz.kr/web/store/detail/10239?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10239		[구강용품]순도85% 글루타치온 | 백설공주도 사과대신 먹을COOLUTA	in stock	와디즈	KR:::3000 KRW	53900 KRW	10239	https://cdn2.wadiz.kr/2024/12/05/9a61d673-95a2-43ee-afa5-96ae20b5790a.jpeg/wadiz/resizecrop/500x500/format/jpg
10243		https://www.wadiz.kr/web/store/detail/10243?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10243		연안식당 부추 매콤 꼬막장 150g 3개	in stock	와디즈	KR:::0 KRW	21500 KRW	10243	https://d1ruwxjthziwe4.cloudfront.net/marketing/10243.jpg
10245		https://www.wadiz.kr/web/store/detail/10245?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10245		네이키드 서프 클럽 신슐레이트 충전재 방수 방풍 투습 방염가공 페트 리버시블 코트	in stock	와디즈	KR:::0 KRW	251000 KRW	10245	https://d1ruwxjthziwe4.cloudfront.net/marketing/10245.jpg
10246		https://www.wadiz.kr/web/store/detail/10246?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10246		워키 티타늄 텀블러 냄새 착색 방지 편리한 손잡이 팝업 빨대	in stock	와디즈	KR:::3500 KRW	78000 KRW	10246	https://d1ruwxjthziwe4.cloudfront.net/marketing/10246.jpg
10248	휴대용 귀이개 10종 세트 파우치 포함 선물 소품 위생 셀프 케어	https://www.wadiz.kr/web/store/detail/10248?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10248		휴대용 귀이개 10종 세트 파우치 포함 선물 소품 위생 셀프 케어	in stock	와디즈	KR:::0 KRW	6900 KRW	10248	https://cdn2.wadiz.kr/2024/12/13/bd6eb027-c88e-44f8-8407-4fd18eeb6e45.jpg/wadiz/resizecrop/500x500/format/jpg
10249	[1+1]미니 아이 메이크업 브러쉬 8종 세트 아이섀도우 파우치증정	https://www.wadiz.kr/web/store/detail/10249?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10249		[1+1]미니 아이 메이크업 브러쉬 8종 세트 아이섀도우 파우치증정	in stock	와디즈	KR:::0 KRW	10900 KRW	10249	https://cdn2.wadiz.kr/2024/12/13/ca077fe5-aae9-4bf7-a857-3f46492fc1ae.jpg/wadiz/resizecrop/500x500/format/jpg
10250	1+1 컬링 브러쉬 뿌리 볼륨 두피 마사지 한번에 셀프 헤어 케어 미용	https://www.wadiz.kr/web/store/detail/10250?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10250		1+1 컬링 브러쉬 뿌리 볼륨 두피 마사지 한번에 셀프 헤어 케어 미용	in stock	와디즈	KR:::0 KRW	9900 KRW	10250	https://cdn2.wadiz.kr/2024/12/13/0be6160f-ca1f-4d1f-8321-c5545058d27f.jpg/wadiz/resizecrop/500x500/format/jpg
10252	소프트 심리스 브라 편안한 몸매 데일리 여성 속옷 노라인 백라인	https://www.wadiz.kr/web/store/detail/10252?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10252		소프트 심리스 브라 편안한 몸매 데일리 여성 속옷 노라인 백라인	in stock	와디즈	KR:::0 KRW	8900 KRW	10252	https://cdn2.wadiz.kr/2024/12/13/5e63f553-0a66-4510-aa46-ccc8f875b911.jpg/wadiz/resizecrop/500x500/format/jpg
10253		https://www.wadiz.kr/web/store/detail/10253?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10253		전 바삭해요 맥주 안주 스낵 해물파전 김치전의 바삭한 끄트머리를 스낵칩으로 10봉 200g	in stock	와디즈	KR:::3000 KRW	13000 KRW	10253	https://d1ruwxjthziwe4.cloudfront.net/marketing/10253.jpg
10254		https://www.wadiz.kr/web/store/detail/10254?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10254		더바른덕 앙꼬절편 4종 (흰팥,쑥팥,고구마,흑임자 앙꼬절편) 500g	in stock	와디즈	KR:::0 KRW	9500 KRW	10254	https://cdn2.wadiz.kr/2024/04/11/580952ba-a8f9-42f1-8882-868f025eed77.jpeg/wadiz/resizecrop/500x500/format/jpg
10255		https://www.wadiz.kr/web/store/detail/10255?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10255		더바른떡 찹쌀떡 4종 (크림찹쌀떡, 카스테라찹쌀떡, 콩쑥개떡, 흑임자찹쌀떡) 600g 1박스	in stock	와디즈	KR:::0 KRW	20400 KRW	10255	https://cdn2.wadiz.kr/2024/04/11/8d4e9472-edf3-477e-9b83-f35ad886a242.jpeg/wadiz/resizecrop/500x500/format/jpg
10257		https://www.wadiz.kr/web/store/detail/10257?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10257		더바른떡 식사대용떡 우유꿀설기 영양찰떡 500g 2종	in stock	와디즈	KR:::0 KRW	15500 KRW	10257	https://cdn2.wadiz.kr/2024/04/11/5d209536-a4a9-4182-8498-688173cf25c3.jpeg/wadiz/resizecrop/500x500/format/jpg
10258		https://www.wadiz.kr/web/store/detail/10258?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10258		자담 아보카도 20개 비정제 아보카도 오일 100ml 2병 세트	in stock	와디즈	KR:::0 KRW	13800 KRW	10258	https://d1ruwxjthziwe4.cloudfront.net/marketing/10258.jpg
10262		https://www.wadiz.kr/web/store/detail/10262?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10262		로얄 80plus+ 피부장벽 강화 콤부차 EGF 앰플 35ml	in stock	와디즈	KR:::3000 KRW	70500 KRW	10262	https://d1ruwxjthziwe4.cloudfront.net/marketing/10262.jpg
10263		https://www.wadiz.kr/web/store/detail/10263?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10263		슈퍼 80plus+다토마 EGF 크림 55ml	in stock	와디즈	KR:::3000 KRW	80000 KRW	10263	https://d1ruwxjthziwe4.cloudfront.net/marketing/10263.jpg
10264		https://www.wadiz.kr/web/store/detail/10264?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10264		더브레드블루 비건 슈톨렌 크리스마스 한정 판매 400g	in stock	와디즈	KR:::0 KRW	17500 KRW	10264	https://d1ruwxjthziwe4.cloudfront.net/marketing/10264.jpg
10265		https://www.wadiz.kr/web/store/detail/10265?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10265		더브레드블루 로투스 콜라보레이션 비스코프 케이크 660g	in stock	와디즈	KR:::0 KRW	34000 KRW	10265	https://d1ruwxjthziwe4.cloudfront.net/marketing/10265.jpg
10266		https://www.wadiz.kr/web/store/detail/10266?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10266		더브레드블루 벨기에 초콜릿 비건 생일 케이크 디저트 1호 860g	in stock	와디즈	KR:::0 KRW	32000 KRW	10266	https://d1ruwxjthziwe4.cloudfront.net/marketing/10266.jpg
10267		https://www.wadiz.kr/web/store/detail/10267?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10267		더브레드블루 생크림 비건케이크 순식물성 생일 케이크 디저트 1호 550g	in stock	와디즈	KR:::0 KRW	32000 KRW	10267	https://d1ruwxjthziwe4.cloudfront.net/marketing/10267.jpg
10268		https://www.wadiz.kr/web/store/detail/10268?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10268		더브레드블루 통밀 발효종빵 비건빵 4개 세트	in stock	와디즈	KR:::0 KRW	26100 KRW	10268	https://d1ruwxjthziwe4.cloudfront.net/marketing/10268.jpg
10269		https://www.wadiz.kr/web/store/detail/10269?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10269		더브레드블루 저당통밀식빵 당 1g 식단 노계란 비건식빵 통밀가득 550g	in stock	와디즈	KR:::0 KRW	18300 KRW	10269	https://d1ruwxjthziwe4.cloudfront.net/marketing/10269.jpg
10270		https://www.wadiz.kr/web/store/detail/10270?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10270		아필 미니멀 폴드 스테인리스 도마 390 (가로 150mm 세로 240mm)	in stock	와디즈	KR:::0 KRW	17900 KRW	10270	https://d1ruwxjthziwe4.cloudfront.net/marketing/10270.jpg
10271		https://www.wadiz.kr/web/store/detail/10271?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10271		버니크라운 스몰 바크백 사피아노 인조 가죽 가방 37cm*27cm*16cm	in stock	와디즈	KR:::0 KRW	235000 KRW	10271	https://d1ruwxjthziwe4.cloudfront.net/marketing/10271.jpg
10275	허먼밀러 세일 체어를 구매하는 가장 스마트한 방법 + 디어먼데이 쿠폰	https://www.wadiz.kr/web/store/detail/10275?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10275		허먼밀러 세일 체어를 구매하는 가장 스마트한 방법 + 디어먼데이 쿠폰	in stock	와디즈	KR:::0 KRW	1050000 KRW	10275	https://cdn2.wadiz.kr/2024/12/26/ee0d79c2-b26e-4a53-9276-4f15b011875e.jpg/wadiz/resizecrop/500x500/format/jpg
10276		https://www.wadiz.kr/web/store/detail/10276?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10276		무유 9in1 멀티툴 화로대 캠핑 소풍 나들이 불멍	in stock	와디즈	KR:::4000 KRW	24800 KRW	10276	https://d1ruwxjthziwe4.cloudfront.net/marketing/10276.jpg
10277		https://www.wadiz.kr/web/store/detail/10277?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10277		코코낸내 포터블 이불 100*140cm	in stock	와디즈	KR:::0 KRW	98500 KRW	10277	https://d1ruwxjthziwe4.cloudfront.net/marketing/10277.jpg
10279		https://www.wadiz.kr/web/store/detail/10279?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10279		디어딜리 아동 내복 촬영 외출 가능 할미효도 꽃분이 치타 호피	in stock	와디즈	KR:::3000 KRW	35000 KRW	10279	https://d1ruwxjthziwe4.cloudfront.net/marketing/10279.jpg
10281		https://www.wadiz.kr/web/store/detail/10281?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10281		삭스리버 압도적인 쿠션감 무압박 직장인 필수 아이템 중목양말 5켤레 세트	in stock	와디즈	KR:::3000 KRW	14000 KRW	10281	https://d1ruwxjthziwe4.cloudfront.net/marketing/10281.jpg
10282		https://www.wadiz.kr/web/store/detail/10282?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10282		조아스 프리미엄 코털제거기 JN-5930	in stock	와디즈	KR:::0 KRW	40000 KRW	10282	https://d1ruwxjthziwe4.cloudfront.net/marketing/10282.jpg
10284		https://www.wadiz.kr/web/store/detail/10284?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10284		마메이타 청소용품 세트 1mm 좁은 틈새 청소의 신 가전제품용 ZB-963 세탁실용 ZB-964	in stock	와디즈	KR:::0 KRW	13900 KRW	10284	https://d1ruwxjthziwe4.cloudfront.net/marketing/10284.jpg
10286		https://www.wadiz.kr/web/store/detail/10286?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10286		누트로 과육 저당 과일잼 69kcal	in stock	와디즈	KR:::0 KRW	14800 KRW	10286	https://d1ruwxjthziwe4.cloudfront.net/marketing/10286.jpg
10287		https://www.wadiz.kr/web/store/detail/10287?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10287		선크래프트 스탠다드에이 아웃도어 캠핑칼 3종 세트+원목도마 SASUGA-01	in stock	와디즈	KR:::0 KRW	243000 KRW	10287	https://d1ruwxjthziwe4.cloudfront.net/marketing/10287.jpg
10289	20만원대 원조 블랙트리ㅣ낮에는 더 세련되고 밤에는 더욱 압도되는 화려함	https://www.wadiz.kr/web/store/detail/10289?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10289		20만원대 원조 블랙트리ㅣ낮에는 더 세련되고 밤에는 더욱 압도되는 화려함	in stock	와디즈	KR:::0 KRW	257000 KRW	10289	https://cdn2.wadiz.kr/2024/12/10/e3c0ad52-810c-481d-9a4a-2cd5fa93d34c.jpeg/wadiz/resizecrop/500x500/format/jpg
10292	[니트]3억앵콜 해외명품공정그대로!캐시미어보다 귀한 진주빛 페루알파카니트	https://www.wadiz.kr/web/store/detail/10292?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10292		[니트]3억앵콜 해외명품공정그대로!캐시미어보다 귀한 진주빛 페루알파카니트	in stock	와디즈	KR:::3500 KRW	138000 KRW	10292	https://cdn2.wadiz.kr/2024/12/10/dd9b1658-3f6a-472a-aa8c-f13d3147d447.png/wadiz/resizecrop/500x500/format/jpg
1030		https://www.wadiz.kr/web/store/detail/1030?utm_source=mkt_google&utm_medium=search&utm_campaign=project_1030		부끼싹 다리베개 미듐 라지 높이 20cm 26cm	in stock	와디즈	KR:::4000 KRW	39000 KRW	1030	https://d1ruwxjthziwe4.cloudfront.net/marketing/1030.jpg
10302		https://www.wadiz.kr/web/store/detail/10302?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10302		써니콘 머쉬룸 콜라겐 딥 하이드레이팅 크림 50ml	in stock	와디즈	KR:::3000 KRW	22000 KRW	10302	https://d1ruwxjthziwe4.cloudfront.net/marketing/10302.jpg
10304		https://www.wadiz.kr/web/store/detail/10304?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10304		한국의 전통문양 디자인책 세련된 아름다움으로 되살리다 베이직 패키지	in stock	와디즈	KR:::0 KRW	44800 KRW	10304	https://cdn2.wadiz.kr/2024/12/11/32a6a6b5-ed16-4698-9235-25e336e3c9ed.jpeg/wadiz/resizecrop/500x500/format/jpg
10305		https://www.wadiz.kr/web/store/detail/10305?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10305		페리페이지 P-80 노잉크 휴대용 무선 모바일 프린팅 dpi 프린터	in stock	와디즈	KR:::0 KRW	154800 KRW	10305	https://d1ruwxjthziwe4.cloudfront.net/marketing/10305.jpg
10310		https://www.wadiz.kr/web/store/detail/10310?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10310		붐코리아 PE 100% 크리스마스 풀트리 1.5m+레드베리/솔방울 오너먼트+트리수납 가방 풀세트	in stock	와디즈	KR:::0 KRW	164000 KRW	10310	https://d1ruwxjthziwe4.cloudfront.net/marketing/10310.jpg
10311		https://www.wadiz.kr/web/store/detail/10311?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10311		온리 포유 버터 립밤 3.6g 클리어	in stock	와디즈	KR:::3000 KRW	8900 KRW	10311	https://d1ruwxjthziwe4.cloudfront.net/marketing/10311.jpg
10314		https://www.wadiz.kr/web/store/detail/10314?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10314		미니덕트 해태제과 공식 절대 먹지마세요 오예스 맥세이프 보조배터리 4,000mAh	in stock	와디즈	KR:::3000 KRW	49800 KRW	10314	https://d1ruwxjthziwe4.cloudfront.net/marketing/10314.jpg
10315		https://www.wadiz.kr/web/store/detail/10315?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10315		블루필 듀얼 제트팬 미니가습기 1L 대용량 사무실 가정용 차량용 휴대용 소형	in stock	와디즈	KR:::0 KRW	39800 KRW	10315	https://d1ruwxjthziwe4.cloudfront.net/marketing/10315.jpg
10318		https://www.wadiz.kr/web/store/detail/10318?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10318		헥사커스텀 코리아 유러피안 헤비다운 재킷 솜털 90% 구스다운 점퍼	in stock	와디즈	KR:::0 KRW	294000 KRW	10318	https://d1ruwxjthziwe4.cloudfront.net/marketing/10318.jpg
1032		https://www.wadiz.kr/web/store/detail/1032?utm_source=mkt_google&utm_medium=search&utm_campaign=project_1032		리코브 남녀 공용 모두 팬츠 따뜻한 기모 발열 면팬츠	in stock	와디즈	KR:::3500 KRW	34800 KRW	1032	https://d1ruwxjthziwe4.cloudfront.net/marketing/1032.jpg
10321	1+1 엄마랑 아기랑 커플 부드럽고 따뜻한 미니앙증퍼 여성 퍼목도리	https://www.wadiz.kr/web/store/detail/10321?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10321		1+1 엄마랑 아기랑 커플 부드럽고 따뜻한 미니앙증퍼 여성 퍼목도리	in stock	와디즈	KR:::0 KRW	5900 KRW	10321	https://cdn2.wadiz.kr/2024/12/18/69195893-0ef2-4706-bf11-cf240eb4fe0b.jpg/wadiz/resizecrop/500x500/format/jpg
10325		https://www.wadiz.kr/web/store/detail/10325?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10325		언님팩토리 우리 겨울옷 조끼 마고자 홀리데이 에디션 생활한복 선물세트	in stock	와디즈	KR:::0 KRW	94000 KRW	10325	https://d1ruwxjthziwe4.cloudfront.net/marketing/10325.jpg
10326	[부츠]쫀득스판부츠 너무 편해서 매년겨울마다 스테디셀러!오리지널로만나요	https://www.wadiz.kr/web/store/detail/10326?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10326		[부츠]쫀득스판부츠 너무 편해서 매년겨울마다 스테디셀러!오리지널로만나요	in stock	와디즈	KR:::3000 KRW	69000 KRW	10326	https://cdn2.wadiz.kr/2024/12/14/8cda21bb-f3e3-428c-8355-4415f903956f.jpeg/wadiz/resizecrop/500x500/format/jpg
10327		https://www.wadiz.kr/web/store/detail/10327?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10327		샌드박스 모노톤 가죽 키높이 스니커즈 SPW 화이트 블랙	in stock	와디즈	KR:::3000 KRW	74000 KRW	10327	https://d1ruwxjthziwe4.cloudfront.net/marketing/10327.jpg
10328		https://www.wadiz.kr/web/store/detail/10328?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10328		한땀 한땀 짜맞춤으로 완성한 고급스러운 인테리어 냄비 받침대	in stock	와디즈	KR:::3000 KRW	13000 KRW	10328	https://d1ruwxjthziwe4.cloudfront.net/marketing/10328.jpg
10331		https://www.wadiz.kr/web/store/detail/10331?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10331		수면공감 3중 레이어 우유샌드 토퍼 슈퍼싱글	in stock	와디즈	KR:::0 KRW	109000 KRW	10331	https://d1ruwxjthziwe4.cloudfront.net/marketing/10331.jpg
10332		https://www.wadiz.kr/web/store/detail/10332?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10332		이놀35 링클세럼 슬로우에이징 세럼 발아녹두 주름개선 리프팅 탄력 크림 50ml	in stock	와디즈	KR:::0 KRW	53000 KRW	10332	https://d1ruwxjthziwe4.cloudfront.net/marketing/10332.jpg
10333		https://www.wadiz.kr/web/store/detail/10333?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10333		후유아 고칼슘 서리태 콩물 두유 첨가물 없이 콩으로만 10팩 	in stock	와디즈	KR:::0 KRW	28900 KRW	10333	https://cdn2.wadiz.kr/2025/01/31/d6050357-ec12-4648-b718-338123f73e1e.jpg/wadiz/resizecrop/500x500/format/jpg
10337		https://www.wadiz.kr/web/store/detail/10337?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10337		메이커스 주니어 다빈치 파닥새 과학상자 놀이 아동 초등 키트	in stock	와디즈	KR:::0 KRW	20200 KRW	10337	https://cdn2.wadiz.kr/2024/12/17/1e9ed472-a161-46eb-a4a1-6f8a05437b17.jpeg/wadiz/resizecrop/500x500/format/jpg
10338		https://www.wadiz.kr/web/store/detail/10338?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10338		일본 코포 체어 프리미엄 사무용 가정용 책상 의자 블랙 그레이 화이트	in stock	와디즈	KR:::0 KRW	1185000 KRW	10338	https://d1ruwxjthziwe4.cloudfront.net/marketing/10338.jpg
10340	[캠핑]넥히터 이용대 선수도 반한, 30g 짜리가 8시간 발열 지속을?	https://www.wadiz.kr/web/store/detail/10340?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10340		[캠핑]넥히터 이용대 선수도 반한, 30g 짜리가 8시간 발열 지속을?	in stock	와디즈	KR:::3000 KRW	14500 KRW	10340	https://cdn2.wadiz.kr/2024/12/17/2d6e3e21-e040-4297-87e3-fc06cd79537f.jpeg/wadiz/resizecrop/500x500/format/jpg
10342		https://www.wadiz.kr/web/store/detail/10342?utm_source=mkt_google&utm_medium=search&utm_campaign=project_10342		네이키드 서프 클럽 방수 방풍 투습 수납 페트 리버서블 점퍼	in stock	와디즈	KR:::0 KRW	251000 KRW	10342	https://d1ruwxjthziwe4.cloudfront.net/marketing/10342.jpg
